 T(YR)=   100.00000000000000     
 ( H  He C  N  O  SI S  FE NA MG CL P F)
   1000000.0000000582        90000.000000000480        170.00000013163950        61.999999999142943        240.00000000131317        7.9999999941854846E-003   8.0000000158769249E-002   2.9999999999999996E-003   2.0000000000000013E-003   7.0000000000000201E-003   1.0000000000007405E-003   2.0000000000003039E-004   6.6800000004131437E-003
        3254   6.6460397390588184E-016
        2300   1.1431421312891238E-020
         948   5.4237702153612268E-021
        3232   4.8020770588327088E-021
        3105   3.0479090910933947E-023
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   6.6292419356998546E-016
        6821  -2.2209639182248445E-016
        6820  -2.2209639182248445E-016
        6822  -2.1873129497668923E-016
        2774  -1.1494832733673284E-022
 H2PO+     
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   1.8329390778834289E-020
        1356   1.8328386052995719E-020
        1752   7.8868890258336401E-025
        2223   2.1603693598670207E-025
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   1.7971063876541630E-020
        6826  -8.9855319382708151E-021
        6825  -8.9855319382708151E-021
 H2SiO+    
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   1.0529800979371452E-023
        2880   1.0529760671072801E-023
        5076   3.3166836131323633E-029
        5584   7.1414625200814954E-030
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   1.0225211917895305E-023
        6830  -5.1126059589476524E-024
        6829  -5.1126059589476524E-024
 HOCO+     
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   4.9447998495630107E-015
        2212   4.6502993496748694E-015
        2636   1.3198113030889710E-016
        1727   9.2758150112976015E-017
        1474   4.3462981163980149E-017
        4744   2.2698861431250240E-017
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   4.9444013909667532E-015
        2848  -2.4050647280160148E-015
        2849  -2.3371816339509092E-015
        6839  -9.7961341652216077E-017
        2851  -5.0455867963789491E-017
        6840  -3.8700776949023639E-017
 HNCO+     
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   7.2100418431748044E-021
         949   7.2100418431748044E-021
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   7.0838777058370983E-021
        6842  -7.0838777058370983E-021
 HSiO2+    
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   6.1310111609512513E-021
        1761   4.7835512295640318E-021
        2233   1.3474599313872195E-021
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   6.0298704421249140E-021
        6846  -3.0149352210624570E-021
        6845  -3.0149352210624570E-021
 HSO2+     
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   2.0775836067944937E-019
        2234   2.0183285223215698E-019
        3402   5.9255084472923912E-021
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   2.0246083727853607E-019
        6849  -8.7225222847381515E-020
        6848  -4.3612611423690757E-020
        6847  -4.3612611423690757E-020
        2855  -2.7951833306593476E-020
        2856  -5.8558277179552285E-023
 NaH2O+    
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   1.2646216989420495E-017
        3336   1.2510585596784217E-017
        1754   1.0294165348440457E-019
        2225   2.7346195117860822E-020
        6149   5.3435440340136332E-021
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   1.2514884848448279E-017
        6851  -6.2574424242241396E-018
        6850  -6.2574424242241396E-018
 NH3+      
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   1.3923683174735226E-014
        3345   1.3916695211943782E-014
         120   2.0484763133595472E-018
        5274   1.5862712269059531E-018
        5384   1.3388461877779788E-018
        5440   3.3808580940490886E-019
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   1.3923645784638083E-014
        2861  -1.3353095814043385E-014
        2858  -1.4534990283881810E-016
        2857  -1.4534990283881810E-016
        6853  -1.0703765949561673E-016
        6852  -1.0703765949561673E-016
 PC2H+     
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   4.0650557827034873E-018
        2754   3.9653649275187080E-018
        3412   9.6482104012727659E-020
        1741   2.0345225684918237E-021
        2790   6.0807818688635967E-022
        2210   5.6560603202216936E-022
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   4.0728283621292130E-018
        2872  -2.0134256639872778E-018
        6855  -1.0297013490709676E-018
        6854  -1.0297013490709676E-018
 PH3+      
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   3.1762699211564712E-021
        6160   3.1762572594075407E-021
        1757   1.0083182840600003E-026
        2229   2.5785660898892626E-027
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   3.1743039511334705E-021
        2873  -1.2186395249996145E-021
        6859  -9.7783221306692798E-022
        6858  -9.7783221306692798E-022
 PNH2+     
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   7.7611317559718354E-022
        2755   7.3769023700109831E-022
        1360   3.8422938596085258E-023
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   7.6344443698056722E-022
        6860  -7.6344443698056722E-022
 SiC2H+    
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   3.3438397282402077E-018
        3394   1.2250181926276395E-018
        5385   1.2020438398101923E-018
        5585   5.2446946024735644E-019
        3017   3.8613249876655356E-019
        1758   3.1978150858340523E-021
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   3.3366141283530840E-018
        6862  -1.4300138599732369E-018
        6861  -1.4300138599732369E-018
        6205  -4.1477117318287374E-019
        2875  -6.1454426249984906E-020
        2874  -3.6080897375158639E-022
 l-SiC3+   
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   1.2049213321998971E-018
         620   1.2020438398101923E-018
        1104   1.2587732833397198E-021
        2947   9.4808242629793172E-022
        2874   3.6080897375158639E-022
        1546   1.5575224481270498E-022
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   1.2019239742788986E-018
        6864  -6.0096198713944928E-019
        6863  -6.0096198713944928E-019
 SiH3+     
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   3.9914415094869347E-023
        6161   3.9914387584858092E-023
        4782   2.2059175934651936E-029
        1759   2.2493792558826790E-030
        1109   1.2599997648773817E-030
        2949   7.2607738774973317E-031
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   3.9894055375519218E-023
        4785  -1.4121760074117526E-023
        2880  -1.0529760671072801E-023
        2879  -1.0529760671072801E-023
        2878  -1.9807842554007400E-024
        2877  -1.9807842554007400E-024
 SiNCH+    
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   9.5180200712849176E-023
        6155   8.8765554226668375E-023
        2884   6.4128396375259365E-024
        1760   1.1432677194862575E-027
        2802   3.4372906655248613E-028
        2232   3.1985186882324053E-028
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   9.5177130844921360E-023
        2882  -8.8845482730659483E-023
        6868  -3.1658240571309423E-024
        6867  -3.1658240571309423E-024
 HSiNH+    
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   1.5330354496123985E-019
        1751   8.7123758520904985E-020
        2797   2.5734639649667837E-020
        2222   2.3466463524717176E-020
        2621   1.6250141502429107E-020
        3022   7.2656097926532517E-022
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   1.5251096564674060E-019
        6870  -7.6249069983732781E-020
        6869  -7.6249069983732781E-020
        2884  -6.4128396375259365E-024
        2883  -6.4128396375259365E-024
 HN2O+     
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   3.3613986808371595E-020
        4864   1.8958156443636096E-020
        4862   1.4655571430576938E-020
        4863   2.5893415855932403E-025
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   3.3560806442235107E-020
        6974  -1.7951129027242031E-020
        6975  -1.5609677414993072E-020
 C2H3+     
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   4.0173494989703139E-013
        1762   2.4112427250924526E-013
        2235   6.5240251786559268E-014
        2366   4.1238335748766734E-014
        2365   3.0577694535241455E-014
        4568   1.1158377984605414E-014
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   4.0171020105255666E-013
        1482  -2.0990975826841722E-013
        2890  -4.9398043053319009E-014
        2889  -4.8101893238351702E-014
        1505  -1.9218723484182056E-014
        2888  -1.5142654564302555E-014
 c-C3H2+   
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   9.0795127095659686E-014
        1784   5.4431608550592400E-014
        4829   2.6037213729080046E-014
        3215   9.6308836823316292E-015
        5533   5.2269950884632749E-016
        3004   1.6534353095547175E-016
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   9.0919393333782038E-014
        1540  -4.7985394582766067E-014
        1538  -2.2566684335915483E-014
        1536  -5.5161060746445925E-015
        1578  -3.5018057938192069E-015
        1577  -3.5018057938192069E-015
 l-C3H2+   
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   9.0338224091083901E-014
        1785   5.4431608550592400E-014
        4828   3.5114856696756621E-014
        5586   6.1840767479913555E-016
        3005   1.6534353095547175E-016
        1764   2.8342619041427431E-018
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   9.0439861067585876E-014
        4747  -3.2066010410882779E-014
        1541  -3.0752648203648297E-014
        1539  -1.4462427797862352E-014
        1537  -3.5351354519959862E-015
        1580  -2.2442204047957579E-015
 C4H+      
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   3.3288277781897968E-014
        3243   1.1037522627098518E-014
        1122   8.3341634323973348E-015
        2954   6.4034378235653004E-015
        1174   4.5678165350936480E-015
         631   1.4656140845718302E-015
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   3.3288283184252635E-014
        1611  -3.3274119858747812E-014
        1610  -8.7804223050925914E-018
        1628  -3.4174102591008556E-018
        1614  -1.0084189840918619E-018
        6898  -2.5029767466738068E-019
 C5+       
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   4.6366469836589786E-014
        2434   4.6352850723884582E-014
         634   9.5651899558186409E-018
        1780   2.9658947259137774E-018
        1157   5.2993398543012430E-019
         632   2.0328783677470267E-019
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   4.6366470076276305E-014
        2276  -4.6366238024785970E-014
        6910  -1.9724376678635262E-019
        6911  -3.4807723550532811E-020
 HC3O+     
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   1.1881840010823780E-016
        4633   3.8804919723505521E-017
        4632   3.8804919723505521E-017
        1766   2.4646048171647607E-017
        2806   7.3757453587191011E-018
        2239   6.8388758603523728E-018
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   1.2089257626775303E-016
        6925  -6.0446288133876513E-017
        6924  -6.0446288133876513E-017
 C4H-      
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   2.3173730272068319E-015
        3528   1.3109924443060655E-015
        6934   9.9404985063747463E-016
        4444   1.2330732263291874E-017
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   2.3157445986478703E-015
        3527  -1.4388568761014149E-015
        6279  -8.6341999808331268E-016
        4442  -2.5534679214311607E-018
        4441  -2.5534679214311607E-018
        5653  -2.3268291525650153E-018
 C5-       
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   1.9606732278598228E-016
        3620   1.0882551923083742E-016
        6935   8.3975076657865861E-017
        3627   3.2667268972790138E-018
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   1.9604628287325405E-016
        3619  -1.2773922328567511E-016
        6281  -4.7417458265077732E-017
        6318  -6.7582690494701632E-018
        3626  -6.7582690494701632E-018
        3625  -6.7582690494701632E-018
 NH4+      
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   1.3797322756002890E-014
        2861   1.3353095814043385E-014
        3330   1.2689017500504617E-016
        3329   1.2689017500504617E-016
        2509   8.0240292506448773E-017
        2865   5.6161278286453229E-017
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   1.3791011807122036E-014
        6930  -9.5144227062805169E-015
        6928  -2.8996335866759676E-015
        6929  -1.3592032437543595E-015
        4857  -1.0488092173984419E-017
        4852  -4.1849931746717348E-018
 H3CS+     
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   4.1421132492455593E-019
        2505   2.2544224744422187E-019
        3280   1.2370191245321584E-019
        2245   6.1390744979515101E-020
        3003   2.2872353141832175E-021
        1016   1.2259570676635360E-021
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   4.0988197425472140E-019
        6919  -2.0493727438221053E-019
        6918  -2.0493727438221053E-019
        3714  -2.7371079624131625E-024
        3710  -1.4634832979860250E-024
        3721  -1.4278696855627376E-024
 H2COH+    
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   1.3924683173867512E-014
        3328   9.3378010508546639E-015
        2504   2.9600551374522360E-015
        2810   8.6213661678598431E-016
        2244   7.4478983741019711E-016
        2643   1.8777215779953626E-017
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   1.3853828213514435E-014
        6917  -4.2173068475961583E-015
        6916  -4.2173068475961583E-015
        6915  -4.2173068475961583E-015
        2296  -1.1802945252015854E-015
        2294  -1.7871526430987730E-017
 H3S2+     
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   1.0782169280673940E-022
        3392   9.7906934050497306E-023
        2506   6.2482582693720908E-024
        2811   1.8800453027685909E-024
        2246   1.7864551841014088E-024
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   1.0813755650702172E-022
        6921  -5.4066819250966647E-023
        6920  -5.4066819250966647E-023
        4074  -1.4442147912846448E-027
        4070  -7.7219614818774483E-028
        4081  -7.5340488874928124E-028
 HC3S+     
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   1.6703202354537615E-015
        2368   6.5378239210746006E-016
        2367   4.8477121870707932E-016
        1544   1.7116843428709061E-016
        3001   1.2596298750523309E-016
        1545   1.0969760046717861E-016
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   1.7119966506489912E-015
        6927  -8.5596731106910983E-016
        6926  -8.5596731106910983E-016
        4094  -2.2864312504938994E-020
        4090  -1.2225144177875238E-020
        4101  -1.1927647413020587E-020
 PC3H+     
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   7.1028367479617604E-019
        1542   4.3263054263918181E-019
        1543   2.7726217520183821E-019
        1767   2.4616725221523442E-022
        2807   7.4165058105853964E-023
        2240   7.0624644834910123E-023
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   7.3943554708310014E-019
        6336  -2.4647851569436671E-019
        6335  -2.4647851569436671E-019
        6334  -2.4647851569436671E-019
 PCH3+     
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   1.0363363020997773E-023
        1363   1.0363362877540008E-023
        6116   1.4345776528510609E-031
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   1.0338217226146052E-023
        6339  -5.1691086130730260E-024
        6338  -2.5845543065365130E-024
        6337  -2.5845543065365130E-024
 PNH3+     
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   3.8422938596085258E-023
        1362   3.8422938596085258E-023
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   3.7470394879634245E-023
        6340  -3.7470394879634245E-023
 SiC2H2+   
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   6.4771558954445549E-017
        2510   4.1093377313442286E-017
        2815   1.2280417259113871E-017
        2250   1.1396471251772965E-017
